# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 10 21:44:44 2019
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,pl_disc
DENIS-P J082303.1-491201 b,Astrometry,1,246.36000000,1.38000000,-1.35000000,0,0.360000,0.010000,-0.010000,0,0.345000,0.068000,-0.064000,0,,,,,20.77,0.08,-0.08,0,0.07,0.01,-0.01,0,,,,,2013
DH Tau b,Imaging,1,,,,,330.000000,,,0,,,,,,,,,140.00,15.00,-15.00,0,0.33,,,0,0.27,0.07,-0.07,0,2004
DP Leo b,Eclipse Timing Variations,1,10220.00000000,730.00000000,-730.00000000,0,8.190000,0.390000,-0.390000,0,0.390000,0.130000,-0.130000,0,,,,,,,,,0.69,,,0,,,,,2009
EPIC 211822797 b,Transit,1,21.16986100,0.00172500,-0.00169500,0,0.131000,0.004000,-0.005000,0,0.060000,0.135970,-0.048705,0,0.177,0.010,-0.010,0,187.19,1.37,-1.37,0,0.66,0.07,-0.07,0,0.57,0.03,-0.03,0,2016
EPIC 211945201 b,Transit,1,19.49221000,0.00066600,-0.00065300,0,0.149300,0.001500,-0.001500,0,,,,0,0.514,0.027,-0.027,0,182.69,1.29,-1.29,0,1.17,0.04,-0.04,0,1.39,0.02,-0.02,0,2018
EPIC 220674823 b,Transit,2,0.57133100,0.00002000,-0.00002100,0,0.013400,0.000200,-0.000200,0,,,,0,0.162,0.009,-0.009,0,246.10,2.97,-2.97,0,0.97,0.04,-0.04,0,0.98,0.02,-0.02,0,2016
EPIC 220674823 c,Transit,2,13.33907900,0.00194000,-0.00185900,0,0.109100,0.001400,-0.001500,0,,,,0,0.244,0.016,-0.016,0,246.10,2.97,-2.97,0,0.97,0.04,-0.04,0,0.98,0.02,-0.02,0,2016
EPIC 246851721 b,Transit,1,6.18023500,0.00001400,-0.00001400,0,0.072290,0.000740,-0.000750,0,,,,0,1.051,0.044,-0.044,0,336.70,8.40,-8.00,0,1.32,0.04,-0.04,0,1.59,0.03,-0.03,0,2018
FU Tau b,Imaging,1,,,,,800.000000,,,0,,,,,,,,,140.00,,,0,0.05,,,0,,,,,2008
Fomalhaut b,Imaging,1,555530.00000000,184690.00000000,-353320.00000000,0,160.000000,33.000000,-79.000000,0,0.870000,0.110000,-0.050000,0,,,,,7.70,,,0,1.92,,,0,,,,0,2008
GJ 1132 b,Transit,2,1.62893100,0.00002700,-0.00002700,0,0.015300,0.000500,-0.000500,0,0.220000,,,1,,,,0,12.04,0.24,-0.24,0,0.18,0.02,-0.02,0,0.21,0.01,-0.01,0,2015
GJ 1132 c,Transit,2,8.92900000,0.01000000,-0.01000000,0,0.047600,0.001700,-0.001700,0,0.270000,,,1,,,,0,12.04,0.24,-0.24,0,0.18,0.02,-0.02,0,0.21,0.01,-0.01,0,2018
GJ 1148 b,Radial Velocity,2,41.38000000,0.00200000,-0.00100000,0,0.166000,0.001000,-0.001000,0,0.380000,0.010000,-0.012000,0,,,,0,11.02,0.01,-0.01,0,0.35,,,0,0.40,,,0,2010
GJ 1148 c,Radial Velocity,2,532.58000000,4.14000000,-2.52000000,0,0.912000,0.005000,-0.002000,0,0.342000,0.050000,-0.062000,0,,,,0,11.02,0.01,-0.01,0,0.35,,,0,0.40,,,0,2017
GJ 1214 b,Transit,1,1.58040456,0.00000016,-0.00000016,0,0.014110,0.000320,-0.000320,0,,,,,0.254,0.018,-0.018,0,12.95,0.97,-0.85,0,0.15,0.01,-0.01,0,0.22,0.01,-0.01,0,2009
GJ 1265 b,Radial Velocity,1,3.65110000,0.00120000,-0.00120000,0,0.026000,0.001000,-0.001000,0,0.040000,0.040000,-0.040000,0,,,,0,10.26,0.01,-0.01,0,0.18,0.02,-0.02,0,0.19,0.01,-0.01,0,2018
GJ 143 b,Transit,1,35.58900000,0.00600000,-0.00500000,0,0.193200,0.000200,-0.000200,0,0.325000,0.079000,-0.079000,0,,,,0,16.33,0.01,-0.01,0,0.76,0.03,-0.02,0,0.73,0.01,-0.01,0,2019
GJ 163 b,Radial Velocity,3,8.63182000,0.00155000,-0.00155000,0,0.060700,0.000010,-0.000010,0,0.073000,0.050000,-0.050000,0,,,,,15.14,0.01,-0.01,0,0.40,0.02,-0.02,0,,,,,2013
GJ 163 c,Radial Velocity,3,25.63058000,0.02550000,-0.02550000,0,0.125400,0.000100,-0.000100,0,0.099000,0.086000,-0.086000,0,,,,,15.14,0.01,-0.01,0,0.40,0.02,-0.02,0,,,,,2013
GJ 163 d,Radial Velocity,3,603.95116000,7.55862000,-7.55862000,0,1.030400,0.008600,-0.008600,0,0.373000,0.077000,-0.077000,0,,,,,15.14,0.01,-0.01,0,0.40,0.02,-0.02,0,,,,,2013
GJ 179 b,Radial Velocity,1,2288.00000000,59.00000000,-59.00000000,0,2.410000,0.040000,-0.040000,0,0.210000,0.080000,-0.080000,0,,,,,12.36,0.01,-0.01,0,0.36,0.03,-0.03,0,0.38,0.02,-0.02,0,2009
GJ 273 b,Radial Velocity,2,18.64980000,0.00590000,-0.00520000,0,0.091101,0.000019,-0.000017,0,0.100000,0.090000,-0.070000,0,,,,,3.80,0.02,-0.02,0,0.29,,,0,0.29,0.03,-0.03,0,2017
GJ 273 c,Radial Velocity,2,4.72340000,0.00040000,-0.00040000,0,0.036467,0.000002,-0.000002,0,0.170000,0.130000,-0.120000,0,,,,,3.80,0.02,-0.02,0,0.29,,,0,0.29,0.03,-0.03,0,2017
GJ 3021 b,Radial Velocity,1,133.71000000,0.20000000,-0.20000000,0,0.490000,,,0,0.511000,0.017000,-0.017000,0,,,,,17.56,0.01,-0.01,0,0.90,,,0,0.90,,,0,2000
GJ 3138 b,Radial Velocity,3,1.22003000,0.00006000,-0.00004000,0,0.019700,0.000500,-0.000500,0,0.190000,0.180000,-0.130000,0,,,,,,,,,0.68,,,0,0.50,0.03,-0.03,0,2017
GJ 3138 c,Radial Velocity,3,5.97400000,0.00100000,-0.00100000,0,0.057000,0.001000,-0.001000,0,0.110000,0.110000,-0.070000,0,,,,,,,,,0.68,,,0,0.50,0.03,-0.03,0,2017
GJ 3138 d,Radial Velocity,3,257.80000000,3.60000000,-3.50000000,0,0.698000,0.018000,-0.019000,0,0.320000,0.200000,-0.210000,0,,,,,,,,,0.68,,,0,0.50,0.03,-0.03,0,2017
GJ 317 b,Radial Velocity,2,692.00000000,2.00000000,-2.00000000,0,1.150000,0.050000,-0.050000,0,0.110000,0.050000,-0.050000,0,,,,,15.10,0.22,-0.22,0,0.42,0.05,-0.05,0,,,,,2007
GJ 317 c,Radial Velocity,2,5312.00000000,758.00000000,-1248.00000000,0,,,,0,0.308000,0.065000,-0.079000,0,,,,0,15.10,0.22,-0.22,0,0.42,0.05,-0.05,0,,,,,2018
GJ 328 b,Radial Velocity,1,4100.00000000,300.00000000,-300.00000000,0,4.500000,0.200000,-0.200000,0,0.370000,0.050000,-0.050000,0,,,,,20.54,0.02,-0.02,0,0.69,0.05,-0.05,0,,,,,2013
GJ 3293 b,Radial Velocity,4,30.59870000,0.00830000,-0.00840000,0,0.143390,0.000030,-0.000030,0,0.060000,0.040000,-0.040000,0,,,,,20.20,0.02,-0.02,0,0.42,,,0,0.40,0.03,-0.03,0,2015
GJ 3293 c,Radial Velocity,4,122.61960000,0.24290000,-0.23710000,0,0.361750,0.000480,-0.000470,0,0.110000,0.100000,-0.080000,0,,,,,20.20,0.02,-0.02,0,0.42,,,0,0.40,0.03,-0.03,0,2015
GJ 3293 d,Radial Velocity,4,48.13450000,0.06280000,-0.06610000,0,0.193940,0.000170,-0.000180,0,0.120000,0.130000,-0.090000,0,,,,,20.20,0.02,-0.02,0,0.42,,,0,0.40,0.03,-0.03,0,2017
GJ 3293 e,Radial Velocity,4,13.25430000,0.00780000,-0.01040000,0,0.082080,0.000030,-0.000040,0,0.210000,0.200000,-0.140000,0,,,,,20.20,0.02,-0.02,0,0.42,,,0,0.40,0.03,-0.03,0,2017
GJ 3323 b,Radial Velocity,2,5.36360000,0.00070000,-0.00070000,0,0.032820,0.000540,-0.000560,0,0.230000,0.110000,-0.110000,0,,,,,5.32,0.04,-0.04,0,0.16,,,0,0.12,0.03,-0.03,0,2017
GJ 3323 c,Radial Velocity,2,40.54000000,0.21000000,-0.19000000,0,0.126400,0.002100,-0.002200,0,0.170000,0.210000,-0.120000,0,,,,,5.32,0.04,-0.04,0,0.16,,,0,0.12,0.03,-0.03,0,2017
GJ 3341 b,Radial Velocity,1,14.20700000,0.00700000,-0.00700000,0,0.089000,,,0,0.310000,0.110000,-0.110000,0,,,,,23.16,0.78,-0.73,0,0.47,,,0,0.44,0.03,-0.03,0,2015
GJ 3470 b,Radial Velocity,1,3.33664960,0.00000390,-0.00000330,0,0.035500,0.001900,-0.001900,0,,,,,0.408,0.016,-0.016,0,25.20,2.90,-2.90,0,0.54,0.05,-0.04,0,0.55,0.02,-0.02,0,2012
GJ 3634 b,Radial Velocity,1,2.64561000,0.00066000,-0.00066000,0,0.028700,0.001000,-0.001100,0,0.080000,0.094000,-0.057000,0,,,,,19.80,0.60,-0.60,0,0.45,0.05,-0.05,0,0.43,0.03,-0.03,0,2010
GJ 3779 b,Radial Velocity,1,3.02320000,0.00130000,-0.00130000,0,0.026000,0.001000,-0.001000,0,0.070000,0.050000,-0.050000,0,,,,0,13.75,0.01,-0.01,0,0.27,0.02,-0.02,0,0.28,0.01,-0.01,0,2018
GJ 378 b,Radial Velocity,1,3.82200000,0.00100000,-0.00100000,0,0.039435,0.000230,-0.000230,0,0.109000,0.131000,-0.077000,0,,,,0,14.96,0.01,-0.01,0,0.56,0.01,-0.01,0,0.56,0.02,-0.02,0,2019
GJ 3942 b,Radial Velocity,1,6.90500000,0.04000000,-0.04000000,0,0.060800,0.006800,-0.006800,0,0.121000,0.118000,-0.118000,0,,,,0,16.94,0.01,-0.01,0,0.63,0.07,-0.07,0,0.61,0.06,-0.06,0,2017
GJ 3998 b,Radial Velocity,2,2.64977000,0.00081000,-0.00077000,0,0.029000,0.001000,-0.001000,0,0.000000,,,0,,,,,17.79,0.72,-0.72,0,0.50,0.05,-0.05,0,0.49,0.05,-0.05,0,2016
GJ 3998 c,Radial Velocity,2,13.74000000,0.01600000,-0.01600000,0,0.089000,0.003000,-0.003000,0,0.049000,0.052000,-0.034000,0,,,,,17.79,0.72,-0.72,0,0.50,0.05,-0.05,0,0.49,0.05,-0.05,0,2016
GJ 411 b,Radial Velocity,1,12.95320000,0.00790000,-0.00790000,0,0.078500,0.002700,-0.002700,0,0.220000,0.130000,-0.130000,0,,,,0,2.55,0.00,0.00,0,0.39,0.04,-0.04,0,0.39,0.01,-0.01,0,2019
GJ 4276 b,Radial Velocity,1,13.35200000,0.00300000,-0.00300000,0,0.082000,0.002000,-0.002000,0,0.370000,0.030000,-0.030000,0,,,,0,21.35,0.02,-0.02,0,0.41,0.03,-0.03,0,0.41,0.01,-0.01,0,2019
GJ 433 b,Radial Velocity,1,7.37090000,0.00080000,-0.00080000,0,0.060000,0.000000,0.000000,0,0.080000,0.080000,-0.080000,0,,,,0,9.07,0.00,0.00,0,0.59,0.22,-0.22,0,0.50,0.04,-0.04,0,2011
GJ 436 b,Radial Velocity,1,2.64388312,0.00000057,-0.00000057,0,0.029100,0.001500,-0.001500,0,0.138270,0.000180,-0.000180,0,0.372,0.015,-0.015,0,9.76,0.01,-0.01,0,0.47,0.07,-0.07,0,0.46,0.02,-0.02,0,2004
GJ 504 b,Imaging,1,,,,,43.500000,,,0,,,,,,,,,17.54,0.08,-0.08,0,1.22,0.08,-0.08,0,,,,,2013
GJ 536 b,Radial Velocity,1,8.70760000,0.00220000,-0.00250000,0,0.066610,0.000011,-0.000013,0,0.080000,0.090000,-0.060000,0,,,,,10.03,,,0,0.52,0.05,-0.05,0,0.50,0.05,-0.05,0,2016
GJ 581 b,Radial Velocity,3,5.36860000,0.00010000,-0.00010000,0,0.040610,0.000030,-0.000030,0,0.000000,0.030000,-0.030000,0,,,,,6.30,0.00,0.00,0,0.31,0.02,-0.02,0,0.29,,,0,2005
GJ 581 c,Radial Velocity,3,12.91400000,0.00200000,-0.00200000,0,0.072100,0.000300,-0.000300,0,0.000000,0.060000,-0.060000,0,,,,,6.30,0.00,0.00,0,0.31,0.02,-0.02,0,0.29,,,0,2007
GJ 581 e,Radial Velocity,3,3.14900000,0.00020000,-0.00020000,0,0.028150,0.000060,-0.000060,0,0.000000,0.060000,-0.060000,0,,,,,6.30,0.00,0.00,0,0.31,0.02,-0.02,0,0.29,,,0,2009
GJ 625 b,Radial Velocity,1,14.62800000,0.01200000,-0.01300000,0,0.078361,0.000044,-0.000046,0,0.130000,0.120000,-0.090000,0,,,,0,6.49,,,0,0.30,0.07,-0.07,0,0.31,0.06,-0.06,0,2017
GJ 649 b,Radial Velocity,1,598.30000000,4.20000000,-4.20000000,0,1.135000,0.035000,-0.035000,0,0.300000,0.080000,-0.080000,0,,,,,10.38,0.00,0.00,0,0.54,0.05,-0.05,0,,,,,2009
GJ 667 C b,Radial Velocity,5,7.20040000,0.00170000,-0.00170000,0,0.050500,0.004400,-0.005300,0,0.130000,0.100000,-0.110000,0,,,,,6.80,,,0,0.33,0.02,-0.02,0,,,,,2011
GJ 667 C c,Radial Velocity,5,28.14000000,0.05300000,-0.06500000,0,0.125000,0.012000,-0.013000,0,0.020000,0.150000,-0.020000,0,,,,,6.80,,,0,0.33,0.02,-0.02,0,,,,,2011
GJ 667 C e,Radial Velocity,5,62.24000000,0.55000000,-0.55000000,0,0.213000,0.019000,-0.022000,0,0.020000,0.220000,-0.020000,0,,,,,6.80,,,0,0.33,0.02,-0.02,0,,,,,2013
GJ 667 C f,Radial Velocity,5,39.02600000,0.19400000,-0.21100000,0,0.156000,0.014000,-0.017000,0,0.030000,0.160000,-0.030000,0,,,,,6.80,,,0,0.33,0.02,-0.02,0,,,,,2013
GJ 667 C g,Radial Velocity,5,256.20000000,13.80000000,-7.90000000,0,0.549000,0.052000,-0.058000,0,0.080000,0.410000,-0.080000,0,,,,,6.80,,,0,0.33,0.02,-0.02,0,,,,,2013
GJ 674 b,Radial Velocity,1,4.69380000,0.00700000,-0.00700000,0,0.039000,,,0,0.200000,0.020000,-0.020000,0,,,,,4.55,0.00,0.00,0,0.35,,,0,,,,,2007
GJ 676 A b,Radial Velocity,4,1056.80005000,2.80000000,-2.80000000,0,1.820000,0.060000,-0.060000,0,0.330000,0.010000,-0.010000,0,,,,0,16.90,0.10,-0.10,0,0.73,0.21,-0.21,0,0.69,0.07,-0.07,0,2010
GJ 676 A c,Radial Velocity,4,7337.00000000,95.00000000,-92.00000000,0,6.600000,0.100000,-0.100000,0,,,,,,,,,16.90,0.10,-0.10,0,0.73,0.21,-0.21,0,0.69,0.07,-0.07,0,2016
GJ 676 A d,Radial Velocity,4,3.60050000,0.00020000,-0.00020000,0,,,,,0.262000,0.090000,-0.101000,0,,,,,16.90,0.10,-0.10,0,0.73,0.21,-0.21,0,0.69,0.07,-0.07,0,2012
GJ 676 A e,Radial Velocity,4,35.39000000,0.03000000,-0.04000000,0,,,,,0.125000,0.119000,-0.087000,0,,,,,16.90,0.10,-0.10,0,0.73,0.21,-0.21,0,0.69,0.07,-0.07,0,2012
GJ 687 b,Radial Velocity,1,38.14000000,0.01500000,-0.01500000,0,0.170000,0.010000,-0.010000,0,0.040000,0.080000,-0.080000,0,,,,0,4.55,0.00,0.00,0,0.45,0.07,-0.07,0,0.43,0.03,-0.03,0,2014
GJ 832 b,Radial Velocity,2,3657.00000000,104.00000000,-104.00000000,0,3.560000,0.280000,-0.280000,0,0.080000,0.020000,-0.060000,0,,,,,4.97,0.00,0.00,0,0.45,0.05,-0.05,0,,,,,2008
GJ 832 c,Radial Velocity,2,35.68000000,0.03000000,-0.03000000,0,0.163000,0.006000,-0.006000,0,0.180000,0.130000,-0.130000,0,,,,,4.97,0.00,0.00,0,0.45,0.05,-0.05,0,,,,,2014
GJ 849 b,Radial Velocity,1,1882.00000000,250.00000000,-250.00000000,0,2.350000,0.220000,-0.220000,0,0.040000,0.020000,-0.020000,0,,,,0,8.80,0.00,0.00,0,0.65,0.24,-0.24,0,0.53,0.05,-0.05,0,2006
GJ 86 b,Radial Velocity,1,15.76491000,0.00039000,-0.00039000,0,0.110000,0.000000,0.000000,0,0.040000,0.010000,-0.010000,0,,,,0,10.79,0.01,-0.01,0,0.93,0.06,-0.06,0,0.77,0.01,-0.01,0,1999
GJ 876 b,Radial Velocity,4,61.11660000,0.00860000,-0.00860000,0,0.208317,0.000020,-0.000020,0,0.032400,0.001300,-0.001300,0,,,,,4.68,0.00,0.00,0,0.32,0.03,-0.03,0,0.30,,,0,1998
GJ 876 c,Radial Velocity,4,30.08810000,0.00820000,-0.00820000,0,0.129590,0.000024,-0.000024,0,0.255910,0.000930,-0.000930,0,,,,,4.68,0.00,0.00,0,0.32,0.03,-0.03,0,0.30,,,0,2000
GJ 876 d,Radial Velocity,4,1.93778000,0.00002000,-0.00002000,0,0.020807,0.000000,0.000000,0,0.207000,0.055000,-0.055000,0,,,,,4.68,0.00,0.00,0,0.32,0.03,-0.03,0,0.30,,,0,2005
GJ 876 e,Radial Velocity,4,124.26000000,0.70000000,-0.70000000,0,0.334300,0.001300,-0.001300,0,0.055000,0.012000,-0.012000,0,,,,,4.68,0.00,0.00,0,0.32,0.03,-0.03,0,0.30,,,0,2010
GJ 96 b,Radial Velocity,1,73.94000000,0.33000000,-0.38000000,0,0.291000,0.005000,-0.005000,0,0.440000,0.090000,-0.110000,0,,,,0,11.94,0.01,-0.01,0,0.60,0.07,-0.07,0,,,,0,2018
GJ 9827 b,Transit,3,1.20898020,0.00000840,-0.00000810,0,0.018880,0.000300,-0.000310,0,,,,0,0.145,0.010,-0.010,0,30.32,1.62,-1.62,0,0.61,0.03,-0.03,0,0.61,0.03,-0.03,0,2017
GJ 9827 c,Transit,3,3.64808300,0.00006000,-0.00005800,0,0.039420,0.000620,-0.000640,0,,,,0,0.113,0.008,-0.008,0,30.32,1.62,-1.62,0,0.61,0.03,-0.03,0,0.61,0.03,-0.03,0,2017
GJ 9827 d,Transit,3,6.20146700,0.00006200,-0.00006100,0,0.056150,0.000890,-0.000910,0,,,,0,0.185,0.012,-0.012,0,30.32,1.62,-1.62,0,0.61,0.03,-0.03,0,0.61,0.03,-0.03,0,2017
GQ Lup b,Imaging,1,,,,,100.000000,,,0,,,,,3.000,0.500,-0.500,0,139.00,45.00,-45.00,0,0.70,,,0,,,,,2004
GSC 06214-00210 b,Imaging,1,,,,,320.000000,30.000000,-30.000000,0,,,,,,,,,145.00,14.00,-14.00,0,0.90,0.10,-0.10,0,,,,,2010
GU Psc b,Imaging,1,,,,,2000.000000,200.000000,-200.000000,0,,,,,1.265,0.115,-0.115,0,48.00,5.00,-5.00,0,0.33,0.03,-0.03,0,,,,,2014
HAT-P-1 b,Transit,1,4.46529976,0.00000055,-0.00000055,0,0.055610,0.000820,-0.000830,0,,,,,1.319,0.019,-0.019,0,139.00,22.00,-19.00,0,1.15,0.05,-0.05,0,1.17,0.03,-0.03,0,2006
HAT-P-11 b,Transit,2,4.88780244,,,0,0.052540,0.000640,-0.000660,0,0.218000,0.034000,-0.031000,0,0.389,0.005,-0.005,0,37.81,0.03,-0.03,0,0.81,0.02,-0.03,0,0.68,0.01,-0.01,0,2008
HAT-P-11 c,Radial Velocity,2,3407.00000000,360.00000000,-190.00000000,0,4.130000,0.290000,-0.160000,0,0.601000,0.032000,-0.031000,0,,,,0,37.81,0.03,-0.03,0,0.81,0.02,-0.03,0,0.68,0.01,-0.01,0,2018
HAT-P-12 b,Transit,1,3.21305980,0.00000210,-0.00000210,0,0.038400,0.000300,-0.000300,0,0.000000,,,0,0.959,0.029,-0.021,0,142.50,4.20,-3.30,0,0.73,0.02,-0.02,0,0.70,0.02,-0.01,0,2009
HAT-P-13 b,Transit,2,2.91625000,0.00001500,-0.00001500,0,,,,,0.013300,0.004100,-0.004100,0,1.272,0.065,-0.065,0,214.00,12.00,-12.00,0,1.22,0.05,-0.10,0,1.56,0.08,-0.08,0,2009
HAT-P-13 c,Radial Velocity,2,446.27000000,0.22000000,-0.22000000,0,,,,0,0.661600,0.005400,-0.005400,0,,,,0,214.00,12.00,-12.00,0,1.22,0.05,-0.10,0,1.56,0.08,-0.08,0,2009
HAT-P-14 b,Transit,1,4.62767000,0.00000500,-0.00000500,0,,,,0,0.110000,0.010000,-0.010000,0,1.420,0.120,-0.120,0,205.00,11.00,-11.00,0,2.65,0.73,-0.73,0,1.82,0.15,-0.15,0,2010
HAT-P-15 b,Transit,1,10.86350000,0.00002700,-0.00002700,0,,,,0,0.190000,0.020000,-0.020000,0,1.060,0.070,-0.070,0,190.00,8.00,-8.00,0,1.00,0.23,-0.23,0,1.07,0.07,-0.07,0,2010
HAT-P-16 b,Transit,1,2.77596000,0.00000300,-0.00000300,0,0.041300,0.000400,-0.000400,0,0.036000,0.004000,-0.004000,0,1.289,0.066,-0.066,0,235.00,10.00,-10.00,0,1.22,0.04,-0.04,0,1.24,0.05,-0.05,0,2010
HAT-P-17 b,Transit,2,10.33852000,0.00000900,-0.00000900,0,,,,0,0.350000,0.010000,-0.010000,0,1.050,0.040,-0.040,0,90.00,3.00,-3.00,0,0.99,0.15,-0.15,0,0.87,0.04,-0.04,0,2010
HAT-P-17 c,Radial Velocity,2,5584.00000000,7700.00000000,-2100.00000000,0,5.600000,3.500000,-1.400000,0,0.390000,0.230000,-0.170000,0,,,,,90.00,3.00,-3.00,0,0.99,0.15,-0.15,0,0.87,0.04,-0.04,0,2010
HAT-P-18 b,Transit,1,5.50802300,0.00000600,-0.00000600,0,0.055900,0.000700,-0.000700,0,0.084000,0.048000,-0.048000,0,0.995,0.052,-0.052,0,166.00,9.00,-9.00,0,0.77,0.03,-0.03,0,0.75,0.04,-0.04,0,2010
HAT-P-19 b,Transit,1,4.00877800,0.00000600,-0.00000600,0,0.046600,0.000800,-0.000800,0,0.067000,0.042000,-0.042000,0,1.132,0.072,-0.072,0,215.00,15.00,-15.00,0,0.84,0.04,-0.04,0,0.82,0.05,-0.05,0,2010
HAT-P-2 b,Transit,1,5.63351580,0.00000360,-0.00000360,0,0.068140,0.000510,-0.000510,0,0.517200,0.001900,-0.001900,0,,,,0,128.25,0.42,-0.42,0,1.33,0.03,-0.03,0,1.39,0.09,-0.09,0,2007
HAT-P-20 b,Transit,1,2.87531700,0.00000400,-0.00000400,0,0.036100,0.000500,-0.000500,0,0.015000,0.005000,-0.005000,0,0.867,0.033,-0.033,0,70.00,3.00,-3.00,0,0.76,0.03,-0.03,0,0.69,0.02,-0.02,0,2010
HAT-P-21 b,Transit,1,4.12448000,0.00000700,-0.00000700,0,,,,0,0.230000,0.020000,-0.020000,0,1.110,0.160,-0.160,0,254.00,19.00,-19.00,0,1.24,0.60,-0.60,0,1.21,0.17,-0.17,0,2010
HAT-P-22 b,Transit,1,3.21222000,0.00000900,-0.00000900,0,,,,0,0.020000,0.010000,-0.010000,0,1.150,0.190,-0.190,0,82.00,3.00,-3.00,0,1.13,0.22,-0.22,0,1.11,0.05,-0.05,0,2010
HAT-P-23 b,Transit,1,1.21288000,0.00000200,-0.00000200,0,,,,0,0.110000,0.040000,-0.040000,0,1.090,0.230,-0.230,0,393.00,25.00,-25.00,0,0.58,0.38,-0.38,0,0.96,0.20,-0.20,0,2010
HAT-P-24 b,Transit,1,3.35524000,0.00000700,-0.00000700,0,,,,0,0.070000,0.020000,-0.020000,0,1.300,0.210,-0.210,0,396.00,20.00,-20.00,0,1.37,0.69,-0.69,0,1.38,0.22,-0.22,0,2010
HAT-P-25 b,Transit,1,3.65281514,0.00000076,-0.00000075,0,0.046600,0.000810,-0.000800,0,0.023000,0.022000,-0.014000,0,1.135,0.048,-0.048,0,297.00,17.00,-13.00,0,1.01,0.05,-0.05,0,0.92,0.03,-0.03,0,2010
HAT-P-26 b,Transit,1,4.23452000,0.00001500,-0.00001500,0,,,,0,0.120000,0.060000,-0.060000,0,0.630,0.040,-0.040,0,134.00,18.00,-8.00,0,1.12,0.36,-0.36,0,0.87,0.05,-0.05,0,2010
HAT-P-27 b,Transit,1,3.03957700,0.00000500,-0.00000600,0,0.040000,0.000800,-0.000800,0,0.000000,,,0,1.020,0.070,-0.060,0,204.00,14.00,-14.00,0,0.94,0.04,-0.04,0,0.90,0.05,-0.04,0,2011
HAT-P-28 b,Transit,1,3.25721500,0.00000700,-0.00000700,0,0.043400,0.000700,-0.000700,0,0.051000,0.033000,-0.033000,0,1.212,0.113,-0.082,0,395.00,34.00,-26.00,0,1.02,0.05,-0.05,0,1.10,0.09,-0.07,0,2011
HAT-P-29 b,Transit,1,5.72319000,0.00004900,-0.00004900,0,,,,0,0.090000,0.050000,-0.050000,0,1.170,0.130,-0.130,0,322.00,35.00,-21.00,0,1.45,0.60,-0.60,0,1.30,0.14,-0.14,0,2011
HAT-P-3 b,Transit,1,2.89970000,0.00005400,-0.00005400,0,,,,0,0.000000,,,0,0.940,0.070,-0.070,0,138.00,10.00,-10.00,0,1.06,0.28,-0.28,0,0.87,0.06,-0.06,0,2007
HAT-P-30 b,Transit,1,2.81060000,0.00000500,-0.00000500,0,,,,0,0.040000,0.020000,-0.020000,0,1.440,0.150,-0.150,0,193.00,8.00,-8.00,0,1.55,0.51,-0.51,0,1.31,0.13,-0.13,0,2011
